time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.337516959806392E+005	4.0988412E+000	6.794813733847770E-001	0.000000000000000E+000	1.999040786292818E-003	6.794813733847770E-001	3.5999998E-001	116	4.337516959806392E+005	3.598273039997946E-001	6.842787297650902E-001	0.000000000000000E+000	6.794813733847770E-001
4.337716959827254E+005	4.0997863E+000	6.814804061381684E-001	0.000000000000000E+000	1.999032753391398E-003	6.814804061381684E-001	3.5999998E-001	116	4.337716959827254E+005	3.598258580776899E-001	6.836440783176282E-001	0.000000000000000E+000	6.814804061381684E-001
4.337916959848115E+005	4.1005349E+000	6.834794449326561E-001	0.000000000000000E+000	1.999038794487715E-003	6.834794449326561E-001	3.5999998E-001	116	4.337916959848115E+005	3.598269454749134E-001	6.830094249522434E-001	0.000000000000000E+000	6.834794449326561E-001
4.338116959868977E+005	4.1014013E+000	6.854784800280795E-001	0.000000000000000E+000	1.999035095423460E-003	6.854784800280797E-001	3.5999998E-001	116	4.338116959868977E+005	3.598262796434171E-001	6.823747727612347E-001	0.000000000000000E+000	6.854784800280795E-001
4.338316959889838E+005	4.1022682E+000	6.874775182863573E-001	0.000000000000000E+000	1.999038258277708E-003	6.874775182863573E-001	3.5999998E-001	116	4.338316959889838E+005	3.598268489571222E-001	6.817401195660855E-001	0.000000000000000E+000	6.874775182863573E-001
4.338516959910700E+005	4.1032529E+000	6.894765481505128E-001	0.000000000000000E+000	1.999029864155584E-003	6.894765481505130E-001	3.5999998E-001	116	4.338516959910700E+005	3.598253380152975E-001	6.811054690358959E-001	0.000000000000000E+000	6.894765481505128E-001
4.338716959931562E+005	4.1040015E+000	6.914755869340565E-001	0.000000000000000E+000	1.999038783543640E-003	6.914755869340565E-001	3.5999998E-001	116	4.338716959931562E+005	3.598269435049801E-001	6.804708156739856E-001	0.000000000000000E+000	6.914755869340565E-001
4.338916959952423E+005	4.1050649E+000	6.934746223031150E-001	0.000000000000000E+000	1.999035369058450E-003	6.934746223031150E-001	3.5999998E-001	116	4.338916959952423E+005	3.598263288977102E-001	6.798361633961035E-001	0.000000000000000E+000	6.934746223031150E-001
4.339116959973285E+005	4.1059313E+000	6.954736524080236E-001	0.000000000000000E+000	1.999030104908678E-003	6.954736524080237E-001	3.5999998E-001	116	4.339116959973285E+005	3.598253813508500E-001	6.792015127894798E-001	0.000000000000000E+000	6.954736524080236E-001
4.339316959994147E+005	4.1067586E+000	6.974726961274444E-001	0.000000000000000E+000	1.999043719420830E-003	6.974726961274446E-001	3.5999998E-001	116	4.339316959994147E+005	3.598278319627818E-001	6.785668578605308E-001	0.000000000000000E+000	6.974726961274444E-001
4.339516960015008E+005	4.1077042E+000	6.994717273486654E-001	0.000000000000000E+000	1.999031221220891E-003	6.994717273486654E-001	3.5999998E-001	116	4.339516960015008E+005	3.598255822870273E-001	6.779322068995013E-001	0.000000000000000E+000	6.994717273486654E-001
4.339716960035870E+005	4.1084919E+000	7.014707544001439E-001	0.000000000000000E+000	1.999027051478624E-003	7.014707544001441E-001	3.5999998E-001	116	4.339716960035870E+005	3.598248317334977E-001	6.772975572622782E-001	0.000000000000000E+000	7.014707544001439E-001
4.339916960056731E+005	4.1094375E+000	7.034697833778626E-001	0.000000000000000E+000	1.999028977718618E-003	7.034697833778626E-001	3.5999998E-001	116	4.339916960056731E+005	3.598251784566604E-001	6.766629070135142E-001	0.000000000000000E+000	7.034697833778626E-001
